invoice,sku_code,description,qty,invoice_date,unit_price,customer_id,country,return_value,transaction_type,revenue_amount,customer_status
C559742,21877,Home Sweet Home Mug,-12,2011-10-21,1.25,14267,United Kingdom,15,Return,-15.00,Registered
C559742,21164,Home Sweet Home Metal Sign ,-6,2011-10-21,2.95,14267,United Kingdom,17.7,Return,-17.70,Registered
C559743,22798,Antique Glass Dressing Table Pot,-1,2011-10-21,2.95,13599,United Kingdom,2.95,Return,-2.95,Registered
C559743,22098,Boudoir Square Tissue Box,-12,2011-10-21,0.39,13599,United Kingdom,4.68,Return,-4.68,Registered
C559744,22768,Family Photo Frame Cornice,-1,2011-10-21,9.95,15416,United Kingdom,9.95,Return,-9.95,Registered
C559747,85159A,"Black Tea,Coffee,Sugar Jars",-5,2011-10-21,1.95,17069,United Kingdom,9.75,Return,-9.75,Registered
C559747,79030D,Tumbler Baroque,-1,2011-10-21,0.39,17069,United Kingdom,0.39,Return,-0.39,Registered
C559803,15036,Assorted Colours Silk Fan,-72,2011-10-21,0.83,16701,United Kingdom,59.76,Return,-59.76,Registered
C559808,21891,Traditional Wooden Skipping Rope,-1,2011-10-21,1.45,13743,United Kingdom,1.45,Return,-1.45,Registered
C559829,22371,Airline Bag Vintage Tokyo 78,-2,2011-10-23,3.95,14483,United Kingdom,7.9,Return,-7.90,Registered
C559880,71038,White Hanging Beads Candle Holder,-4,2011-10-23,5.45,15493,United Kingdom,21.8,Return,-21.80,Registered
C559882,23106,Zinc Hearts Plant Pot Holder,-12,2011-10-23,2.89,16156,United Kingdom,34.68,Return,-34.68,Registered
C559908,21871,Save The Planet Mug,-72,2011-10-23,1.06,14088,United Kingdom,76.32,Return,-76.32,Registered
C559939,84688,Beach Hut Design Blackboard,-12,2011-10-24,4.25,14426,United Kingdom,51,Return,-51.00,Registered
C559939,82484,Wood Black Board Ant White Finish,-12,2011-10-24,6.75,14426,United Kingdom,81,Return,-81.00,Registered
C559939,22937,Baking Mould Chocolate Cupcakes,-6,2011-10-24,2.55,14426,United Kingdom,15.3,Return,-15.30,Registered
C559939,22847,Bread Bin Diner Style Ivory,-1,2011-10-24,16.95,14426,United Kingdom,16.95,Return,-16.95,Registered
C559939,22750,Feltcraft Princess Lola Doll,-4,2011-10-24,3.75,14426,United Kingdom,15,Return,-15.00,Registered
C559939,22718,Card Cat And Tree ,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,22714,Card Birthday Cowboy,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,22647,Ceramic Love Heart Money Bank,-12,2011-10-24,1.45,14426,United Kingdom,17.4,Return,-17.40,Registered
C559939,22570,Feltcraft Cushion Rabbit,-4,2011-10-24,3.75,14426,United Kingdom,15,Return,-15.00,Registered
C559939,22568,Feltcraft Cushion Owl,-4,2011-10-24,3.75,14426,United Kingdom,15,Return,-15.00,Registered
C559939,22464,Hanging Metal Heart Lantern,-12,2011-10-24,1.65,14426,United Kingdom,19.8,Return,-19.80,Registered
C559939,22456,Natural Slate Chalkboard Large ,-3,2011-10-24,4.95,14426,United Kingdom,14.85,Return,-14.85,Registered
C559939,22435,Set Of 9 Heart Shaped Balloons,-12,2011-10-24,1.25,14426,United Kingdom,15,Return,-15.00,Registered
C559939,22318,Five Heart Hanging Decoration,-6,2011-10-24,2.95,14426,United Kingdom,17.7,Return,-17.70,Registered
C559939,22151,Place Setting White Heart,-24,2011-10-24,0.42,14426,United Kingdom,10.08,Return,-10.08,Registered
C559939,22150,3 Stripey Mice Feltcraft,-6,2011-10-24,1.95,14426,United Kingdom,11.7,Return,-11.70,Registered
C559939,22147,Feltcraft Butterfly Hearts,-14,2011-10-24,1.45,14426,United Kingdom,20.3,Return,-20.30,Registered
C559939,22132,Red Love Heart Shape Cup,-12,2011-10-24,0.85,14426,United Kingdom,10.2,Return,-10.20,Registered
C559939,22082,Ribbon Reel Stripes Design ,-10,2011-10-24,1.65,14426,United Kingdom,16.5,Return,-16.50,Registered
C559939,22079,Ribbon Reel Hearts Design ,-10,2011-10-24,1.65,14426,United Kingdom,16.5,Return,-16.50,Registered
C559939,22031,Botanical Lavender Birthday Card,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,22026,Banquet Birthday  Card  ,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,22025,Ring Of Roses Birthday Card,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,22024,Rainy Ladies Birthday Card,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,22023,Empire Birthday Card,-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,21977,Pack Of 60 Pink Paisley Cake Cases,-24,2011-10-24,0.55,14426,United Kingdom,13.2,Return,-13.20,Registered
C559939,21733,Red Hanging Heart T-Light Holder,-6,2011-10-24,2.95,14426,United Kingdom,17.7,Return,-17.70,Registered
C559939,21507,"Elephant, Birthday Card, ",-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,21506,"Fancy Font Birthday Card, ",-12,2011-10-24,0.42,14426,United Kingdom,5.04,Return,-5.04,Registered
C559939,21428,Set3 Book Box Green Gingham Flower ,-4,2011-10-24,4.25,14426,United Kingdom,17,Return,-17.00,Registered
C559939,21232,Strawberry Ceramic Trinket Box,-12,2011-10-24,1.25,14426,United Kingdom,15,Return,-15.00,Registered
C559939,21212,Pack Of 72 Retrospot Cake Cases,-24,2011-10-24,0.55,14426,United Kingdom,13.2,Return,-13.20,Registered
C559947,20914,Set/5 Red Retrospot Lid Glass Bowls,-32,2011-10-24,2.55,16701,United Kingdom,81.6,Return,-81.60,Registered
C559947,21868,Potting Shed Tea Mug,-36,2011-10-24,1.06,16701,United Kingdom,38.16,Return,-38.16,Registered
C559949,22699,Roses Regency Teacup And Saucer ,-2,2011-10-24,2.95,,EIRE,5.9,Return,-5.90,Guest/Unknown
C559950,84952B,Black Love Bird T-Light Holder,-3,2011-10-24,3.75,14562,United Kingdom,11.25,Return,-11.25,Registered
C559952,23147,Single Antique Rose Hook Ivory,-7,2011-10-24,1.45,17696,United Kingdom,10.15,Return,-10.15,Registered
C559952,23146,Triple Hook Antique Ivory Rose,-3,2011-10-24,3.29,17696,United Kingdom,9.87,Return,-9.87,Registered
C559952,21534,Dairy Maid Large Milk Jug,-2,2011-10-24,4.95,17696,United Kingdom,9.9,Return,-9.90,Registered
C559952,21258,Victorian Sewing Box Large,-2,2011-10-24,6.95,17696,United Kingdom,13.9,Return,-13.90,Registered
C559952,37448,Ceramic Cake Design Spotted Mug,-1,2011-10-24,1.49,17696,United Kingdom,1.49,Return,-1.49,Registered
C559953,23169,Classic Glass Cookie Jar,-3,2011-10-24,4.15,13815,Germany,12.45,Return,-12.45,Registered
C559983,23301,Gardeners Kneeling Pad Keep Calm ,-6,2011-10-24,1.65,14562,United Kingdom,9.9,Return,-9.90,Registered
C559983,23300,Gardeners Kneeling Pad Cup Of Tea ,-6,2011-10-24,1.65,14562,United Kingdom,9.9,Return,-9.90,Registered
C559983,22918,Herb Marker Parsley,-12,2011-10-24,0.65,14562,United Kingdom,7.8,Return,-7.80,Registered
C559983,22920,Herb Marker Basil,-12,2011-10-24,0.65,14562,United Kingdom,7.8,Return,-7.80,Registered
C559983,22916,Herb Marker Thyme,-12,2011-10-24,0.65,14562,United Kingdom,7.8,Return,-7.80,Registered
C559983,22919,Herb Marker Mint,-12,2011-10-24,0.65,14562,United Kingdom,7.8,Return,-7.80,Registered
C559983,22917,Herb Marker Rosemary,-12,2011-10-24,0.65,14562,United Kingdom,7.8,Return,-7.80,Registered
C559983,22910,Paper Chain Kit Vintage Christmas,-5,2011-10-24,2.95,14562,United Kingdom,14.75,Return,-14.75,Registered
C559983,22086,Paper Chain Kit 50'S Christmas ,-6,2011-10-24,2.95,14562,United Kingdom,17.7,Return,-17.70,Registered
C559983,23313,Vintage Christmas Bunting,-8,2011-10-24,4.95,14562,United Kingdom,39.6,Return,-39.60,Registered
C559983,22921,Herb Marker Chives ,-12,2011-10-24,0.65,14562,United Kingdom,7.8,Return,-7.80,Registered
C559983,85066,Cream Sweetheart Mini Chest,-1,2011-10-24,12.75,14562,United Kingdom,12.75,Return,-12.75,Registered
C559983,23082,Set 6 Paper Table Lantern Hearts ,-12,2011-10-24,3.75,14562,United Kingdom,45,Return,-45.00,Registered
C559983,23083,Set 6 Paper Table Lantern Stars ,-12,2011-10-24,3.75,14562,United Kingdom,45,Return,-45.00,Registered
C559983,22487,White Wood Garden Plant Ladder,-2,2011-10-24,9.95,14562,United Kingdom,19.9,Return,-19.90,Registered
C560043,21704,Bag 250G Swirly Marbles,-2,2011-10-24,0.72,16656,United Kingdom,1.44,Return,-1.44,Registered
C560044,22776,Sweetheart Cakestand 3 Tier,-2,2011-10-24,9.95,14258,United Kingdom,19.9,Return,-19.90,Registered
C560045,84692,Box Of 24 Cocktail Parasols,-1,2011-10-24,0.42,16779,United Kingdom,0.42,Return,-0.42,Registered
C560045,71477,Colour Glass. Star T-Light Holder,-1,2011-10-24,2.75,16779,United Kingdom,2.75,Return,-2.75,Registered
C560045,71053,White Metal Lantern,-2,2011-10-24,3.39,16779,United Kingdom,6.78,Return,-6.78,Registered
C560046,23092,Large Antique White Photo Frame,-1,2011-10-24,7.90,17049,United Kingdom,7.9,Return,-7.90,Registered
C560099,84692,Box Of 24 Cocktail Parasols,-5,2011-10-24,0.42,16779,United Kingdom,2.1,Return,-2.10,Registered
C560123,21936,Red Retrospot Picnic Bag,-2,2011-10-24,2.95,16782,United Kingdom,5.9,Return,-5.90,Registered
C560124,21326,Aged Glass Silver T-Light Holder,-6,2011-10-24,0.65,17440,United Kingdom,3.9,Return,-3.90,Registered
C560124,84945,Multi Colour Silver T-Light Holder,-5,2011-10-24,0.85,17440,United Kingdom,4.25,Return,-4.25,Registered
C560148,20713,Jumbo Bag Owls,-100,2011-10-24,1.79,15769,United Kingdom,179,Return,-179.00,Registered
C560189,23209,Lunch Bag Doiley Pattern ,-1,2011-10-24,1.65,17652,United Kingdom,1.65,Return,-1.65,Registered
C560206,23202,Jumbo Bag Vintage Leaf,-10,2011-10-24,2.08,17068,United Kingdom,20.8,Return,-20.80,Registered
C560208,22978,Pantry Rolling Pin,-5,2011-10-24,3.75,13013,United Kingdom,18.75,Return,-18.75,Registered
C560219,84012,Magic Sheep Wool Growing From Paper,-120,2011-10-24,0.85,12451,Switzerland,102,Return,-102.00,Registered
C560220,22423,Regency Cakestand 3 Tier,-1,2011-10-24,12.75,14572,United Kingdom,12.75,Return,-12.75,Registered
C560221,22456,Natural Slate Chalkboard Large ,-2,2011-10-24,4.25,13408,United Kingdom,8.5,Return,-8.50,Registered
C560242,22501,Picnic Basket Wicker Large,-1,2011-10-25,9.95,14659,United Kingdom,9.95,Return,-9.95,Registered
C560243,22501,Picnic Basket Wicker Large,-1,2011-10-25,9.95,14659,United Kingdom,9.95,Return,-9.95,Registered
C560289,22766,Photo Frame Cornice,-3,2011-10-25,2.95,16398,United Kingdom,8.85,Return,-8.85,Registered
C560289,84816,Danish Rose Bedside Cabinet,-1,2011-10-25,39.95,16398,United Kingdom,39.95,Return,-39.95,Registered
C560289,22197,Popcorn Holder,-7,2011-10-25,0.85,16398,United Kingdom,5.95,Return,-5.95,Registered
C560301,23198,Pantry Magnetic  Shopping List,-1,2011-10-25,1.45,14159,United Kingdom,1.45,Return,-1.45,Registered
C560317,22927,Green Giant Garden Thermometer,-2,2011-10-25,5.95,15527,United Kingdom,11.9,Return,-11.90,Registered
C560317,21730,Glass Star Frosted T-Light Holder,-1,2011-10-25,4.95,15527,United Kingdom,4.95,Return,-4.95,Registered
C560330,22374,Airline Bag Vintage Jet Set Red,-1,2011-10-25,4.25,17841,United Kingdom,4.25,Return,-4.25,Registered
C560330,72351B,Set/6 Pink  Butterfly T-Lights,-1,2011-10-25,2.10,17841,United Kingdom,2.1,Return,-2.10,Registered
C560330,22981,Pantry Apple Corer,-1,2011-10-25,1.45,17841,United Kingdom,1.45,Return,-1.45,Registered
C560331,22649,Strawberry Fairy Cake Teapot,-1,2011-10-25,4.95,17706,United Kingdom,4.95,Return,-4.95,Registered
C560331,22891,Tea For One Polkadot,-1,2011-10-25,4.25,17706,United Kingdom,4.25,Return,-4.25,Registered
C560365,23284,Doormat Keep Calm And Come In,-1,2011-10-25,7.95,14390,United Kingdom,7.95,Return,-7.95,Registered
C560365,23080,Red Metal Box Top Secret,-1,2011-10-25,8.25,14390,United Kingdom,8.25,Return,-8.25,Registered
C560390,22698,Pink Regency Teacup And Saucer,-1,2011-10-26,2.95,12930,United Kingdom,2.95,Return,-2.95,Registered
C560391,22698,Pink Regency Teacup And Saucer,-1,2011-10-26,2.95,12930,United Kingdom,2.95,Return,-2.95,Registered
C560395,22892,Set Of Salt And Pepper Toadstools,-24,2011-10-26,1.06,15125,United Kingdom,25.44,Return,-25.44,Registered
C560395,22846,Bread Bin Diner Style Red ,-2,2011-10-26,14.95,15125,United Kingdom,29.9,Return,-29.90,Registered
C560396,22579,Wooden Tree Christmas Scandinavian,-96,2011-10-26,0.85,18087,United Kingdom,81.6,Return,-81.60,Registered
C560396,22578,Wooden Star Christmas Scandinavian,-96,2011-10-26,0.85,18087,United Kingdom,81.6,Return,-81.60,Registered
C560396,22577,Wooden Heart Christmas Scandinavian,-96,2011-10-26,0.85,18087,United Kingdom,81.6,Return,-81.60,Registered
C560409,85123A,White Hanging Heart T-Light Holder,-6,2011-10-26,2.95,16717,United Kingdom,17.7,Return,-17.70,Registered
C560409,84949,Silver Hanging T-Light Holder,-6,2011-10-26,1.65,16717,United Kingdom,9.9,Return,-9.90,Registered
C560409,84755,Colour Glass T-Light Holder Hanging,-16,2011-10-26,0.65,16717,United Kingdom,10.4,Return,-10.40,Registered
C560409,84078A,Set/4 White Retro Storage Cubes ,-1,2011-10-26,39.95,16717,United Kingdom,39.95,Return,-39.95,Registered
C560409,82494L,Wooden Frame Antique White ,-6,2011-10-26,2.95,16717,United Kingdom,17.7,Return,-17.70,Registered
C560409,82486,Wood S/3 Cabinet Ant White Finish,-4,2011-10-26,8.95,16717,United Kingdom,35.8,Return,-35.80,Registered
C560409,82483,Wood 2 Drawer Cabinet White Finish,-4,2011-10-26,6.95,16717,United Kingdom,27.8,Return,-27.80,Registered
C560409,82482,Wooden Picture Frame White Finish,-6,2011-10-26,2.55,16717,United Kingdom,15.3,Return,-15.30,Registered
C560409,71459,Hanging Jam Jar T-Light Holder,-12,2011-10-26,0.85,16717,United Kingdom,10.2,Return,-10.20,Registered
C560409,48184,Doormat English Rose ,-2,2011-10-26,7.95,16717,United Kingdom,15.9,Return,-15.90,Registered
C560409,48138,Doormat Union Flag,-2,2011-10-26,7.95,16717,United Kingdom,15.9,Return,-15.90,Registered
C560409,23233,Wrap Poppies  Design,-25,2011-10-26,0.42,16717,United Kingdom,10.5,Return,-10.50,Registered
C560409,23232,Wrap Vintage Leaf Design,-25,2011-10-26,0.42,16717,United Kingdom,10.5,Return,-10.50,Registered
C560409,23075,Parlour Ceramic Wall Hook,-4,2011-10-26,4.15,16717,United Kingdom,16.6,Return,-16.60,Registered
C560409,22986,Wrap Gingham Rose ,-25,2011-10-26,0.42,16717,United Kingdom,10.5,Return,-10.50,Registered
C560409,22897,Oven Mitt Apples Design,-10,2011-10-26,1.45,16717,United Kingdom,14.5,Return,-14.50,Registered
C560409,22798,Antique Glass Dressing Table Pot,-8,2011-10-26,2.95,16717,United Kingdom,23.6,Return,-23.60,Registered
C560409,22794,Sweetheart Wire Magazine Rack,-2,2011-10-26,7.95,16717,United Kingdom,15.9,Return,-15.90,Registered
C560409,22784,Lantern Cream Gazebo ,-3,2011-10-26,4.95,16717,United Kingdom,14.85,Return,-14.85,Registered
C560409,22776,Sweetheart Cakestand 3 Tier,-2,2011-10-26,9.95,16717,United Kingdom,19.9,Return,-19.90,Registered
C560409,22704,Wrap Red Apples ,-25,2011-10-26,0.42,16717,United Kingdom,10.5,Return,-10.50,Registered
C560409,22675,French Kitchen Sign Blue Metal,-12,2011-10-26,1.25,16717,United Kingdom,15,Return,-15.00,Registered
C560409,22672,French Bathroom Sign Blue Metal,-12,2011-10-26,1.65,16717,United Kingdom,19.8,Return,-19.80,Registered
C560409,22485,Set Of 2 Wooden Market Crates,-2,2011-10-26,12.75,16717,United Kingdom,25.5,Return,-25.50,Registered
C560409,21755,Love Building Block Word,-3,2011-10-26,5.95,16717,United Kingdom,17.85,Return,-17.85,Registered
C560409,21749,Large Red Retrospot Windmill,-6,2011-10-26,2.10,16717,United Kingdom,12.6,Return,-12.60,Registered
C560409,21746,Small Red Retrospot Windmill,-12,2011-10-26,1.25,16717,United Kingdom,15,Return,-15.00,Registered
C560409,21523,Doormat Fancy Font Home Sweet Home,-2,2011-10-26,7.95,16717,United Kingdom,15.9,Return,-15.90,Registered
C560409,20718,Red Retrospot Shopper Bag,-10,2011-10-26,1.25,16717,United Kingdom,12.5,Return,-12.50,Registered
C560409,20717,Strawberry Shopper Bag,-10,2011-10-26,1.25,16717,United Kingdom,12.5,Return,-12.50,Registered
C560409,15036,Assorted Colours Silk Fan,-24,2011-10-26,0.83,16717,United Kingdom,19.92,Return,-19.92,Registered
C560474,21429,Red Gingham Rose Jewellery Box,-2,2011-10-26,1.95,12705,Germany,3.9,Return,-3.90,Registered
C560526,22197,Popcorn Holder,-4,2011-10-26,0.72,16401,United Kingdom,2.88,Return,-2.88,Registered
C560526,20725,Lunch Bag Red Retrospot,-2,2011-10-26,1.65,16401,United Kingdom,3.3,Return,-3.30,Registered
C560533,22493,Paint Your Own Canvas Set,-2,2011-10-26,1.65,16488,United Kingdom,3.3,Return,-3.30,Registered
C560533,23192,Bundle Of 3 Alphabet Exercise Books,-2,2011-10-26,1.65,16488,United Kingdom,3.3,Return,-3.30,Registered
C560540,85099B,Jumbo Bag Red Retrospot,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23307,Set Of 60 Pantry Design Cake Cases ,-1,2011-10-27,0.55,12415,Australia,0.55,Return,-0.55,Registered
C560540,23306,Set Of 36 Doilies Pantry Design,-1,2011-10-27,1.45,12415,Australia,1.45,Return,-1.45,Registered
C560540,23297,Set 40 Heart Shape Petit Four Cases,-2,2011-10-27,1.65,12415,Australia,3.3,Return,-3.30,Registered
C560540,23296,Set Of 6 Tea Time Baking Cases,-2,2011-10-27,1.25,12415,Australia,2.5,Return,-2.50,Registered
C560540,23295,Set Of 12 Mini Loaf Baking Cases,-2,2011-10-27,0.83,12415,Australia,1.66,Return,-1.66,Registered
C560540,23294,Set Of 6 Snack Loaf Baking Cases,-2,2011-10-27,0.83,12415,Australia,1.66,Return,-1.66,Registered
C560540,23293,Set Of 12 Fairy Cake Baking Cases,-2,2011-10-27,0.83,12415,Australia,1.66,Return,-1.66,Registered
C560540,23291,Dolly Girl Childrens Cup,-1,2011-10-27,1.25,12415,Australia,1.25,Return,-1.25,Registered
C560540,23256,Childrens Cutlery Spaceboy ,-1,2011-10-27,4.15,12415,Australia,4.15,Return,-4.15,Registered
C560540,23255,Childrens Cutlery Circus Parade,-1,2011-10-27,4.15,12415,Australia,4.15,Return,-4.15,Registered
C560540,23254,Childrens Cutlery Dolly Girl ,-1,2011-10-27,4.15,12415,Australia,4.15,Return,-4.15,Registered
C560540,23245,Set Of 3 Regency Cake Tins,-1,2011-10-27,4.95,12415,Australia,4.95,Return,-4.95,Registered
C560540,23244,Round Storage Tin Vintage Leaf,-1,2011-10-27,1.95,12415,Australia,1.95,Return,-1.95,Registered
C560540,23243,Set Of Tea Coffee Sugar Tins Pantry,-1,2011-10-27,4.95,12415,Australia,4.95,Return,-4.95,Registered
C560540,23242,Treasure Tin Buffalo Bill ,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23241,Treasure Tin Gymkhana Design,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23240,Set Of 4 Knick Knack Tins Doiley ,-1,2011-10-27,4.15,12415,Australia,4.15,Return,-4.15,Registered
C560540,23237,Set Of 4 Knick Knack Tins Leaf,-1,2011-10-27,4.15,12415,Australia,4.15,Return,-4.15,Registered
C560540,23236,Doiley Storage Tin,-1,2011-10-27,2.89,12415,Australia,2.89,Return,-2.89,Registered
C560540,23235,Storage Tin Vintage Leaf,-1,2011-10-27,2.89,12415,Australia,2.89,Return,-2.89,Registered
C560540,23232,Wrap Vintage Leaf Design,-1,2011-10-27,0.42,12415,Australia,0.42,Return,-0.42,Registered
C560540,23229,Vintage Donkey Tail Game ,-1,2011-10-27,3.75,12415,Australia,3.75,Return,-3.75,Registered
C560540,23209,Lunch Bag Doiley Pattern ,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,23207,Lunch Bag Alphabet Design,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,23206,Lunch Bag Apple Design,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,23203,Jumbo Bag Doiley Patterns,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23201,Jumbo Bag Alphabet,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23192,Bundle Of 3 Alphabet Exercise Books,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,23190,Bundle Of 3 School Exercise Books  ,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,23174,Regency Sugar Bowl Green,-1,2011-10-27,4.15,12415,Australia,4.15,Return,-4.15,Registered
C560540,23167,Small Ceramic Top Storage Jar ,-1,2011-10-27,0.83,12415,Australia,0.83,Return,-0.83,Registered
C560540,23166,Medium Ceramic Top Storage Jar,-1,2011-10-27,1.25,12415,Australia,1.25,Return,-1.25,Registered
C560540,23165,Large Ceramic Top Storage Jar,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,23159,Set Of 5 Pancake Day Magnets,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23154,Set Of 4 Jam Jar Magnets,-1,2011-10-27,2.08,12415,Australia,2.08,Return,-2.08,Registered
C560540,23108,Set Of 10 Led Dolly Lights,-1,2011-10-27,6.25,12415,Australia,6.25,Return,-6.25,Registered
C560540,22973,Children'S Circus Parade Mug,-1,2011-10-27,1.65,12415,Australia,1.65,Return,-1.65,Registered
C560540,22720,Set Of 3 Cake Tins Pantry Design ,-1,2011-10-27,4.95,12415,Australia,4.95,Return,-4.95,Registered
