invoice,shipping_code,shipping_type,qty,invoice_date,unit_price,customer_id,country,shipping_direction,transaction_type,revenue_amount,customer_status
562435,POST,Postage,2,2011-11-16,18.00,12693.00,Germany,Charge,Positive,36.00,Registered
562445,POST,Postage,3,2011-11-16,18.00,12417.00,Belgium,Charge,Positive,54.00,Registered
562450,POST,Postage,3,2011-11-16,18.00,12562.00,France,Charge,Positive,54.00,Registered
562520,POST,Postage,1,2011-11-16,18.00,12599.00,France,Charge,Positive,18.00,Registered
562527,POST,Postage,2,2011-11-16,18.00,12647.00,Germany,Charge,Positive,36.00,Registered
562528,POST,Postage,4,2011-11-16,28.00,12610.00,Italy,Charge,Positive,112.00,Registered
562537,POST,Postage,5,2011-11-16,18.00,12517.00,Germany,Charge,Positive,90.00,Registered
562553,DOT,Dotcom Postage,1,2011-11-16,214.11,,United Kingdom,Charge,Positive,214.11,Guest/Unknown
562600,POST,Postage,1,2011-11-16,40.00,12676.00,Sweden,Charge,Positive,40.00,Registered
562605,POST,Postage,2,2011-11-16,18.00,12530.00,Germany,Charge,Positive,36.00,Registered
562650,POST,Postage,2,2011-11-16,40.00,17404.00,Sweden,Charge,Positive,80.00,Registered
562715,DOT,Dotcom Postage,1,2011-11-16,204.85,,United Kingdom,Charge,Positive,204.85,Guest/Unknown
562717,DOT,Dotcom Postage,1,2011-11-17,203.63,,United Kingdom,Charge,Positive,203.63,Guest/Unknown
562729,POST,Postage,1,2011-11-17,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
562805,POST,Postage,1,2011-11-17,3.59,,United Kingdom,Charge,Positive,3.59,Guest/Unknown
562843,DOT,Dotcom Postage,1,2011-11-17,103.40,,United Kingdom,Charge,Positive,103.40,Guest/Unknown
562844,POST,Postage,7,2011-11-17,40.00,12444.00,Norway,Charge,Positive,280.00,Registered
562853,POST,Postage,1,2011-11-17,18.00,13919.00,Denmark,Charge,Positive,18.00,Registered
562882,POST,Postage,2,2011-11-17,40.00,12384.00,Switzerland,Charge,Positive,80.00,Registered
562933,DOT,Dotcom Postage,1,2011-11-17,150.17,,United Kingdom,Charge,Positive,150.17,Guest/Unknown
562934,DOT,Dotcom Postage,1,2011-11-17,195.62,,United Kingdom,Charge,Positive,195.62,Guest/Unknown
562955,DOT,Dotcom Postage,1,2011-11-17,4505.17,,United Kingdom,Charge,Positive,4505.17,Guest/Unknown
562960,C2,Carriage,1,2011-11-17,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
563020,POST,Postage,3,2011-11-18,40.00,12428.00,Finland,Charge,Positive,120.00,Registered
563025,POST,Postage,1,2011-11-18,1.69,,United Kingdom,Charge,Positive,1.69,Guest/Unknown
563037,POST,Postage,3,2011-11-18,15.00,12362.00,Belgium,Charge,Positive,45.00,Registered
563093,DOT,Dotcom Postage,1,2011-11-18,176.41,,United Kingdom,Charge,Positive,176.41,Guest/Unknown
563100,POST,Postage,6,2011-11-18,40.00,12381.00,Norway,Charge,Positive,240.00,Registered
563172,POST,Postage,1,2011-11-18,15.00,12399.00,Belgium,Charge,Positive,15.00,Registered
563189,POST,Postage,2,2011-11-18,18.00,12682.00,France,Charge,Positive,36.00,Registered
563193,DOT,Dotcom Postage,1,2011-11-18,199.89,,United Kingdom,Charge,Positive,199.89,Guest/Unknown
563195,DOT,Dotcom Postage,1,2011-11-18,222.49,,United Kingdom,Charge,Positive,222.49,Guest/Unknown
563288,POST,Postage,4,2011-11-20,18.00,12656.00,France,Charge,Positive,72.00,Registered
563345,POST,Postage,2,2011-11-20,18.00,12619.00,Germany,Charge,Positive,36.00,Registered
563355,C2,Carriage,1,2011-11-20,50.00,14156.00,EIRE,Charge,Positive,50.00,Registered
563373,POST,Postage,2,2011-11-20,18.00,12569.00,Germany,Charge,Positive,36.00,Registered
563383,POST,Postage,1,2011-11-20,15.00,14407.00,United Kingdom,Charge,Positive,15.00,Registered
563443,POST,Postage,1,2011-11-20,40.00,12641.00,Sweden,Charge,Positive,40.00,Registered
563480,POST,Postage,1,2011-11-20,2.45,,United Kingdom,Charge,Positive,2.45,Guest/Unknown
563518,POST,Postage,2,2011-11-20,28.00,12421.00,Spain,Charge,Positive,56.00,Registered
563540,POST,Postage,5,2011-11-20,18.00,12473.00,Germany,Charge,Positive,90.00,Registered
563547,C2,Carriage,1,2011-11-20,50.00,,EIRE,Charge,Positive,50.00,Guest/Unknown
563548,POST,Postage,3,2011-11-20,18.00,12528.00,Germany,Charge,Positive,54.00,Registered
563549,DOT,Dotcom Postage,1,2011-11-20,1154.67,,United Kingdom,Charge,Positive,1154.67,Guest/Unknown
563662,POST,Postage,2,2011-11-21,18.00,12729.00,France,Charge,Positive,36.00,Registered
563712,POST,Postage,2,2011-11-21,18.00,12680.00,France,Charge,Positive,36.00,Registered
563714,C2,Carriage,1,2011-11-21,50.00,14565.00,United Kingdom,Charge,Positive,50.00,Registered
563749,POST,Postage,2,2011-11-21,40.00,12360.00,Austria,Charge,Positive,80.00,Registered
563753,POST,Postage,3,2011-11-21,18.00,12513.00,France,Charge,Positive,54.00,Registered
563776,POST,Postage,2,2011-11-21,18.00,12600.00,Germany,Charge,Positive,36.00,Registered
563808,POST,Postage,2,2011-11-21,18.00,12626.00,Germany,Charge,Positive,36.00,Registered
563852,POST,Postage,2,2011-11-21,15.00,12395.00,Belgium,Charge,Positive,30.00,Registered
563853,POST,Postage,8,2011-11-21,18.00,12560.00,Germany,Charge,Positive,144.00,Registered
563854,POST,Postage,3,2011-11-21,15.00,12364.00,Belgium,Charge,Positive,45.00,Registered
563897,POST,Postage,1,2011-11-21,18.00,12523.00,France,Charge,Positive,18.00,Registered
563911,C2,Carriage,1,2011-11-21,50.00,16265.00,United Kingdom,Charge,Positive,50.00,Registered
563913,C2,Carriage,1,2011-11-21,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
563914,POST,Postage,2,2011-11-21,18.00,12518.00,Germany,Charge,Positive,36.00,Registered
563926,POST,Postage,2,2011-11-22,18.00,12553.00,France,Charge,Positive,36.00,Registered
563936,POST,Postage,1,2011-11-22,40.00,17828.00,Malta,Charge,Positive,40.00,Registered
563950,POST,Postage,7,2011-11-22,18.00,12471.00,Germany,Charge,Positive,126.00,Registered
564039,POST,Postage,2,2011-11-22,18.00,12645.00,Germany,Charge,Positive,36.00,Registered
564082,POST,Postage,4,2011-11-22,18.00,12627.00,Germany,Charge,Positive,72.00,Registered
564085,C2,Carriage,1,2011-11-22,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
564086,POST,Postage,1,2011-11-22,160.00,,Hong Kong,Charge,Positive,160.00,Guest/Unknown
564140,POST,Postage,2,2011-11-22,18.00,12621.00,Germany,Charge,Positive,36.00,Registered
564173,POST,Postage,4,2011-11-22,18.00,12567.00,France,Charge,Positive,72.00,Registered
564196,POST,Postage,1,2011-11-22,15.00,17315.00,United Kingdom,Charge,Positive,15.00,Registered
564201,POST,Postage,2,2011-11-22,28.00,12540.00,Spain,Charge,Positive,56.00,Registered
564216,POST,Postage,2,2011-11-22,18.00,12642.00,Germany,Charge,Positive,36.00,Registered
564221,DOT,Dotcom Postage,1,2011-11-22,1325.00,,United Kingdom,Charge,Positive,1325.00,Guest/Unknown
564226,POST,Postage,2,2011-11-22,18.00,12523.00,France,Charge,Positive,36.00,Registered
564328,POST,Postage,2,2011-11-23,18.00,12662.00,Germany,Charge,Positive,36.00,Registered
564329,POST,Postage,2,2011-11-23,18.00,12569.00,Germany,Charge,Positive,36.00,Registered
564337,POST,Postage,1,2011-11-23,18.00,12649.00,Germany,Charge,Positive,18.00,Registered
564360,POST,Postage,3,2011-11-23,18.00,12471.00,Germany,Charge,Positive,54.00,Registered
564367,POST,Postage,1,2011-11-23,18.00,12712.00,Germany,Charge,Positive,18.00,Registered
564372,POST,Postage,6,2011-11-23,18.00,12714.00,France,Charge,Positive,108.00,Registered
564378,POST,Postage,3,2011-11-23,15.00,12417.00,Belgium,Charge,Positive,45.00,Registered
564471,POST,Postage,1,2011-11-23,18.00,12583.00,France,Charge,Positive,18.00,Registered
564475,POST,Postage,1,2011-11-23,18.00,12500.00,Germany,Charge,Positive,18.00,Registered
564476,POST,Postage,1,2011-11-23,40.00,12610.00,Italy,Charge,Positive,40.00,Registered
564479,POST,Postage,2,2011-11-23,18.00,12682.00,France,Charge,Positive,36.00,Registered
564481,POST,Postage,3,2011-11-23,15.00,12464.00,Belgium,Charge,Positive,45.00,Registered
564516,DOT,Dotcom Postage,1,2011-11-23,309.75,,United Kingdom,Charge,Positive,309.75,Guest/Unknown
564531,POST,Postage,2,2011-11-23,18.00,12624.00,France,Charge,Positive,36.00,Registered
564539,POST,Postage,2,2011-11-23,40.00,12715.00,Sweden,Charge,Positive,80.00,Registered
564558,POST,Postage,2,2011-11-23,40.00,12704.00,Finland,Charge,Positive,80.00,Registered
564638,POST,Postage,1,2011-11-23,18.00,13812.00,Germany,Charge,Positive,18.00,Registered
564649,POST,Postage,1,2011-11-23,15.00,15611.00,United Kingdom,Charge,Positive,15.00,Registered
564654,C2,Carriage,1,2011-11-23,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
564665,POST,Postage,1,2011-11-23,1.10,,United Kingdom,Charge,Positive,1.10,Guest/Unknown
564666,POST,Postage,1,2011-11-23,18.00,12492.00,Germany,Charge,Positive,18.00,Registered
564670,POST,Postage,6,2011-11-23,18.00,12683.00,France,Charge,Positive,108.00,Registered
564749,POST,Postage,2,2011-11-24,18.00,12708.00,Germany,Charge,Positive,36.00,Registered
564754,DOT,Dotcom Postage,1,2011-11-24,186.87,,United Kingdom,Charge,Positive,186.87,Guest/Unknown
564755,DOT,Dotcom Postage,1,2011-11-24,170.92,,United Kingdom,Charge,Positive,170.92,Guest/Unknown
564756,DOT,Dotcom Postage,1,2011-11-24,165.20,,United Kingdom,Charge,Positive,165.20,Guest/Unknown
564757,DOT,Dotcom Postage,1,2011-11-24,198.09,,United Kingdom,Charge,Positive,198.09,Guest/Unknown
564758,DOT,Dotcom Postage,1,2011-11-24,252.37,,United Kingdom,Charge,Positive,252.37,Guest/Unknown
564760,DOT,Dotcom Postage,1,2011-11-24,191.06,,United Kingdom,Charge,Positive,191.06,Guest/Unknown
564764,DOT,Dotcom Postage,1,2011-11-24,11.17,14096.00,United Kingdom,Charge,Positive,11.17,Registered
564817,DOT,Dotcom Postage,1,2011-11-24,177.63,,United Kingdom,Charge,Positive,177.63,Guest/Unknown
564818,DOT,Dotcom Postage,1,2011-11-24,192.71,,United Kingdom,Charge,Positive,192.71,Guest/Unknown
564819,POST,Postage,1,2011-11-24,40.00,12814.00,Poland,Charge,Positive,40.00,Registered
564820,DOT,Dotcom Postage,1,2011-11-24,150.35,,United Kingdom,Charge,Positive,150.35,Guest/Unknown
564825,DOT,Dotcom Postage,1,2011-11-24,124.83,,United Kingdom,Charge,Positive,124.83,Guest/Unknown
564835,DOT,Dotcom Postage,1,2011-11-24,176.72,,United Kingdom,Charge,Positive,176.72,Guest/Unknown
564837,DOT,Dotcom Postage,1,2011-11-24,177.63,,United Kingdom,Charge,Positive,177.63,Guest/Unknown
564838,DOT,Dotcom Postage,1,2011-11-25,171.07,,United Kingdom,Charge,Positive,171.07,Guest/Unknown
564840,DOT,Dotcom Postage,1,2011-11-25,191.96,,United Kingdom,Charge,Positive,191.96,Guest/Unknown
564844,POST,Postage,1,2011-11-25,3.82,,United Kingdom,Charge,Positive,3.82,Guest/Unknown
564853,POST,Postage,3,2011-11-25,15.00,12423.00,Belgium,Charge,Positive,45.00,Registered
564857,DOT,Dotcom Postage,1,2011-11-25,877.04,,United Kingdom,Charge,Positive,877.04,Guest/Unknown
564858,POST,Postage,5,2011-11-25,28.00,12484.00,Spain,Charge,Positive,140.00,Registered
564861,POST,Postage,1,2011-11-25,15.00,17315.00,United Kingdom,Charge,Positive,15.00,Registered
564862,POST,Postage,1,2011-11-25,145.00,12678.00,France,Charge,Positive,145.00,Registered
564906,POST,Postage,2,2011-11-25,18.00,12682.00,France,Charge,Positive,36.00,Registered
564912,POST,Postage,3,2011-11-25,18.00,12490.00,France,Charge,Positive,54.00,Registered
564972,POST,Postage,6,2011-11-25,18.00,12621.00,Germany,Charge,Positive,108.00,Registered
564974,DOT,Dotcom Postage,1,2011-11-25,161.16,,United Kingdom,Charge,Positive,161.16,Guest/Unknown
565124,POST,Postage,2,2011-11-25,40.00,12436.00,Norway,Charge,Positive,80.00,Registered
565197,C2,Carriage,1,2011-11-25,50.00,13376.00,United Kingdom,Charge,Positive,50.00,Registered
565231,DOT,Dotcom Postage,1,2011-11-27,119.77,,United Kingdom,Charge,Positive,119.77,Guest/Unknown
565232,DOT,Dotcom Postage,1,2011-11-27,131.69,,United Kingdom,Charge,Positive,131.69,Guest/Unknown
565233,DOT,Dotcom Postage,1,2011-11-27,235.02,,United Kingdom,Charge,Positive,235.02,Guest/Unknown
565234,DOT,Dotcom Postage,1,2011-11-27,178.29,,United Kingdom,Charge,Positive,178.29,Guest/Unknown
565239,POST,Postage,3,2011-11-27,18.00,12670.00,France,Charge,Positive,54.00,Registered
565246,POST,Postage,4,2011-11-27,15.00,12408.00,Belgium,Charge,Positive,60.00,Registered
565261,POST,Postage,2,2011-11-27,18.00,12474.00,Germany,Charge,Positive,36.00,Registered
565286,DOT,Dotcom Postage,1,2011-11-27,249.71,,United Kingdom,Charge,Positive,249.71,Guest/Unknown
565287,POST,Postage,1,2011-11-27,18.00,12483.00,Sweden,Charge,Positive,18.00,Registered
565321,POST,Postage,2,2011-11-27,18.00,12437.00,France,Charge,Positive,36.00,Registered
565333,POST,Postage,1,2011-11-27,40.00,12375.00,Finland,Charge,Positive,40.00,Registered
565383,DOT,Dotcom Postage,1,2011-11-27,16.46,14096.00,United Kingdom,Charge,Positive,16.46,Registered
565396,DOT,Dotcom Postage,1,2011-11-27,191.46,,United Kingdom,Charge,Positive,191.46,Guest/Unknown
565416,POST,Postage,2,2011-11-28,18.00,12710.00,Germany,Charge,Positive,36.00,Registered
565423,POST,Postage,1,2011-11-28,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
565442,POST,Postage,3,2011-11-28,18.00,12627.00,Germany,Charge,Positive,54.00,Registered
565443,POST,Postage,3,2011-11-28,18.00,12567.00,France,Charge,Positive,54.00,Registered
565457,C2,Carriage,1,2011-11-28,50.00,14565.00,United Kingdom,Charge,Positive,50.00,Registered
565474,C2,Carriage,1,2011-11-28,50.00,14156.00,EIRE,Charge,Positive,50.00,Registered
565519,POST,Postage,7,2011-11-28,28.00,12502.00,Spain,Charge,Positive,196.00,Registered
565556,POST,,750,2011-11-28,0.00,,United Kingdom,Charge,Positive,0.00,Guest/Unknown
565583,POST,Postage,1,2011-11-28,40.00,12816.00,Poland,Charge,Positive,40.00,Registered
565587,POST,Postage,6,2011-11-28,18.00,12727.00,France,Charge,Positive,108.00,Registered
565612,POST,Postage,2,2011-11-28,18.00,12616.00,France,Charge,Positive,36.00,Registered
565617,DOT,Dotcom Postage,1,2011-11-28,138.00,,United Kingdom,Charge,Positive,138.00,Guest/Unknown
565759,POST,Postage,3,2011-11-29,18.00,12720.00,Germany,Charge,Positive,54.00,Registered
565765,POST,Postage,2,2011-11-29,18.00,12526.00,Germany,Charge,Positive,36.00,Registered
565777,POST,Postage,1,2011-11-29,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
565785,POST,Postage,5,2011-11-29,40.00,12461.00,Switzerland,Charge,Positive,200.00,Registered
565801,POST,Postage,3,2011-11-29,18.00,12685.00,France,Charge,Positive,54.00,Registered
565840,DOT,Dotcom Postage,1,2011-11-29,203.73,,United Kingdom,Charge,Positive,203.73,Guest/Unknown
565841,DOT,Dotcom Postage,1,2011-11-29,194.70,,United Kingdom,Charge,Positive,194.70,Guest/Unknown
565847,DOT,Dotcom Postage,1,2011-11-29,1569.04,,United Kingdom,Charge,Positive,1569.04,Guest/Unknown
565851,C2,Carriage,1,2011-11-29,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
565854,POST,Postage,4,2011-11-29,18.00,12490.00,France,Charge,Positive,72.00,Registered
565870,POST,Postage,1,2011-11-29,15.00,16828.00,United Kingdom,Charge,Positive,15.00,Registered
565916,C2,Carriage,1,2011-11-29,50.00,14156.00,EIRE,Charge,Positive,50.00,Registered
565917,DOT,Dotcom Postage,1,2011-11-29,211.86,,United Kingdom,Charge,Positive,211.86,Guest/Unknown
565919,DOT,Dotcom Postage,1,2011-11-29,211.80,,United Kingdom,Charge,Positive,211.80,Guest/Unknown
565930,POST,Postage,5,2011-11-29,18.00,12685.00,France,Charge,Positive,90.00,Registered
565931,POST,Postage,2,2011-11-29,18.00,12683.00,France,Charge,Positive,36.00,Registered
565933,POST,Postage,1,2011-11-29,15.00,15885.00,United Kingdom,Charge,Positive,15.00,Registered
566040,POST,Postage,2,2011-11-29,28.00,12540.00,Spain,Charge,Positive,56.00,Registered
566054,POST,Postage,1,2011-11-29,18.00,12592.00,Germany,Charge,Positive,18.00,Registered
566059,POST,Postage,1,2011-11-29,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
566060,DOT,Dotcom Postage,1,2011-11-29,213.71,,United Kingdom,Charge,Positive,213.71,Guest/Unknown
566076,POST,Postage,11,2011-11-30,15.00,12449.00,Belgium,Charge,Positive,165.00,Registered
566080,POST,Postage,1,2011-11-30,15.00,15187.00,United Kingdom,Charge,Positive,15.00,Registered
566115,POST,Postage,1,2011-11-30,18.00,12674.00,France,Charge,Positive,18.00,Registered
566173,POST,Postage,1,2011-11-30,15.00,12787.00,Netherlands,Charge,Positive,15.00,Registered
566217,DOT,Dotcom Postage,1,2011-11-30,13.16,14096.00,United Kingdom,Charge,Positive,13.16,Registered
566221,DOT,Dotcom Postage,1,2011-11-30,197.74,,United Kingdom,Charge,Positive,197.74,Guest/Unknown
566233,POST,Postage,7,2011-11-30,18.00,12635.00,Germany,Charge,Positive,126.00,Registered
566256,POST,Postage,1,2011-11-30,18.00,12680.00,France,Charge,Positive,18.00,Registered
566261,C2,Carriage,1,2011-11-30,50.00,13372.00,United Kingdom,Charge,Positive,50.00,Registered
566267,POST,Postage,3,2011-11-30,18.00,12647.00,Germany,Charge,Positive,54.00,Registered
566268,POST,Postage,3,2011-11-30,18.00,13813.00,Germany,Charge,Positive,54.00,Registered
566446,DOT,Dotcom Postage,1,2011-12-09,228.33,,United Kingdom,Charge,Positive,228.33,Guest/Unknown
566492,POST,Postage,1,2011-09-13,18.00,12679.00,France,Charge,Positive,18.00,Registered
566566,DOT,Dotcom Postage,1,2011-09-13,85.58,14096.00,United Kingdom,Charge,Positive,85.58,Registered
566577,DOT,Dotcom Postage,1,2011-09-13,484.17,,United Kingdom,Charge,Positive,484.17,Guest/Unknown
566586,POST,Postage,1,2011-09-13,18.00,12619.00,Germany,Charge,Positive,18.00,Registered
566598,POST,Postage,1,2011-09-13,40.00,12664.00,Finland,Charge,Positive,40.00,Registered
566602,DOT,Dotcom Postage,1,2011-09-13,226.37,,United Kingdom,Charge,Positive,226.37,Guest/Unknown
566603,DOT,Dotcom Postage,1,2011-09-13,122.65,,United Kingdom,Charge,Positive,122.65,Guest/Unknown
566736,POST,Postage,2,2011-09-14,18.00,12726.00,France,Charge,Positive,36.00,Registered
566739,POST,Postage,3,2011-09-14,18.00,12566.00,Germany,Charge,Positive,54.00,Registered
566757,DOT,Dotcom Postage,1,2011-09-14,141.19,,United Kingdom,Charge,Positive,141.19,Guest/Unknown
566773,POST,Postage,2,2011-09-15,40.00,12444.00,Norway,Charge,Positive,80.00,Registered
566776,C2,Carriage,1,2011-09-15,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
566787,DOT,Dotcom Postage,1,2011-09-15,800.63,,United Kingdom,Charge,Positive,800.63,Guest/Unknown
566846,C2,Carriage,1,2011-09-15,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
566865,POST,Postage,1,2011-09-15,15.00,14735.00,United Kingdom,Charge,Positive,15.00,Registered
566916,POST,Postage,4,2011-09-15,40.00,12457.00,Switzerland,Charge,Positive,160.00,Registered
566918,POST,Postage,1,2011-09-15,18.00,12722.00,France,Charge,Positive,18.00,Registered
566949,DOT,Dotcom Postage,1,2011-09-15,178.84,,United Kingdom,Charge,Positive,178.84,Guest/Unknown
566952,DOT,Dotcom Postage,1,2011-09-15,239.91,,United Kingdom,Charge,Positive,239.91,Guest/Unknown
566984,POST,Postage,3,2011-09-16,18.00,12471.00,Germany,Charge,Positive,54.00,Registered
566985,DOT,Dotcom Postage,1,2011-09-16,594.00,,United Kingdom,Charge,Positive,594.00,Guest/Unknown
566987,POST,Postage,4,2011-09-16,18.00,12476.00,Germany,Charge,Positive,72.00,Registered
567134,POST,Postage,1,2011-09-16,18.00,12600.00,Germany,Charge,Positive,18.00,Registered
567191,POST,Postage,3,2011-09-19,18.00,12562.00,France,Charge,Positive,54.00,Registered
567196,POST,Postage,2,2011-09-19,15.00,12379.00,Belgium,Charge,Positive,30.00,Registered
567293,POST,Postage,5,2011-09-19,18.00,12640.00,France,Charge,Positive,90.00,Registered
567296,POST,Postage,1,2011-09-19,18.00,12682.00,France,Charge,Positive,18.00,Registered
567298,POST,Postage,5,2011-09-19,18.00,12497.00,Germany,Charge,Positive,90.00,Registered
567300,POST,Postage,3,2011-09-19,18.00,12724.00,France,Charge,Positive,54.00,Registered
567305,POST,Postage,2,2011-09-19,18.00,12621.00,Germany,Charge,Positive,36.00,Registered
567336,POST,Postage,4,2011-09-19,18.00,12621.00,Germany,Charge,Positive,72.00,Registered
567340,POST,Postage,4,2011-09-19,28.00,12540.00,Spain,Charge,Positive,112.00,Registered
567342,POST,Postage,1,2011-09-19,10.00,16235.00,United Kingdom,Charge,Positive,10.00,Registered
567505,POST,Postage,2,2011-09-20,40.00,12352.00,Norway,Charge,Positive,80.00,Registered
567507,DOT,Dotcom Postage,1,2011-09-20,1092.21,,United Kingdom,Charge,Positive,1092.21,Guest/Unknown
567530,POST,Postage,3,2011-09-21,15.00,12390.00,Belgium,Charge,Positive,45.00,Registered
567552,POST,Postage,3,2011-09-21,18.00,12583.00,France,Charge,Positive,54.00,Registered
567578,POST,Postage,2,2011-09-21,18.00,12701.00,Germany,Charge,Positive,36.00,Registered
567616,C2,Carriage,1,2011-09-21,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
567618,POST,Postage,1,2011-09-21,18.00,12721.00,France,Charge,Positive,18.00,Registered
567631,C2,Carriage,1,2011-09-21,50.00,13350.00,United Kingdom,Charge,Positive,50.00,Registered
567653,POST,Postage,5,2011-09-21,28.00,12550.00,Spain,Charge,Positive,140.00,Registered
